genres,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,label
progressive post-hardcore,0.06534535396900981,0.4321275132275132,0.8430787981859409,0.08082852363643235,0.23403709372637946,0.08600093348450491,0.3640632426303855,9
progressive psytrance,0.41100000000000003,0.5770000000000001,0.436,0.0,0.107,0.0275,0.442,3
progressive rock,0.2871032005422006,0.4176359564400651,0.5506805278628623,0.22401178513017694,0.22309947149525305,0.05082018004032854,0.4122121410266854,3
progressive sludge,2.476125e-05,0.307125,0.8361875000000001,0.60941,0.41740625,0.06921250000000001,0.2823125,0
progressive trance,0.3132654166666667,0.5172541666666667,0.6309930555555555,0.1256153705277778,0.21023194444444449,0.07871138888888889,0.3967722222222223,3
progressive trance house,0.8465,0.6795,0.434,0.00023125,0.1955,0.30200000000000005,0.7545000000000001,1
proto-rap,0.368,0.893,0.515,1.4e-06,0.11699999999999999,0.18100000000000002,0.556,2
proto-techno,0.17810931726449275,0.6849372735507246,0.7547938179347826,0.6243848792855525,0.2241133152173913,0.061881442481884076,0.5691950634057972,0
protopunk,0.23928705203766765,0.4882156979692779,0.6726533089816771,0.1008159935307381,0.1944407219187272,0.06425688707439382,0.6204909955294687,3
psychedelic blues-rock,0.09779461111111112,0.404975,0.6636409722222223,0.17421525798611107,0.24863875,0.06919229166666667,0.5063791666666667,2
psychedelic doom,0.1051353,0.2883714285714286,0.7016428571428571,0.6696799999999999,0.11273571428571427,0.04702857142857143,0.2747142857142857,0
psychedelic folk,0.63135654806024,0.4706319985845158,0.3397468518591898,0.1520628234784724,0.17719207518136582,0.04136893526452642,0.4710612109434764,8
psychedelic folk rock,0.5589466666666667,0.48998,0.4895833333333333,0.06677544199999999,0.12941533333333333,0.054649,0.6145766666666667,4
psychedelic pop,0.6140880952380953,0.5519928571428572,0.49712761904761893,0.275115353,0.27786142857142865,0.08598309523809525,0.4755488095238096,4
psychedelic punk,0.05213511923076923,0.3502692307692308,0.8251346153846153,0.3575659215384616,0.20326153846153844,0.08666153846153847,0.4576730769230769,9
psychedelic rock,0.31065038198193395,0.4789478980516314,0.573218859358849,0.10968523681695344,0.21607364198870688,0.05615484123123272,0.5779122833650296,3
psychedelic trance,0.00371,0.654,0.823,0.431,0.18600000000000005,0.0662,0.631,2
psychill,0.1965,0.6559999999999999,0.6194999999999999,0.41056000000000004,0.25705,0.12570000000000006,0.5760000000000001,0
psychobilly,0.1535220249927156,0.4782482552170052,0.857385447885448,0.09695637313668973,0.21866771249583752,0.07386085546398047,0.6439164300976802,2
pub rock,0.18205614192171016,0.5182691612160715,0.6871002334893076,0.05414667957243846,0.18250034512778535,0.06217927379987045,0.6603238327120002,2
puerto rican folk,0.6282630952380951,0.6531654761904762,0.6122707142857143,0.029262169916666664,0.14547190476190475,0.06404904761904763,0.8626226190476189,4
puerto rican pop,0.4520425940222412,0.5385408412823736,0.5892143343036891,0.004308297674458517,0.19070892646690227,0.051706502412462094,0.5289975788503611,3
puerto rican rock,0.26334444444444444,0.5979444444444444,0.7296388888888888,1.5085555555555554e-05,0.5145916666666667,0.10521944444444443,0.6694722222222222,2
punjabi folk,0.9265384615384614,0.5763076923076924,0.30376923076923074,0.26518156307692303,0.15558461538461546,0.10928461538461537,0.6496923076923077,1
punjabi pop,0.2352233333333333,0.6957333333333332,0.7031999999999999,0.15790093111111111,0.19301277777777776,0.07373555555555555,0.6137,2
punk,0.06027859441085515,0.4417348357150236,0.8404402277371396,0.10165237363924888,0.2295274531243465,0.08671590219544252,0.5596150242643954,9
punk blues,0.1562035617199169,0.4728185190884882,0.7658477050520778,0.1385457772805188,0.22009404414650272,0.07291604251361132,0.5744109726429233,2
punk rock italiano,0.00502,0.485,0.951,1.96e-06,0.376,0.10400000000000001,0.374,9
purple sound,0.598,0.711,0.7609999999999999,0.127,0.134,0.233,0.526,3
qawwali,0.5922000000000001,0.50475,0.31342000000000003,0.4432825,0.102,0.058225,0.360825,7
quatuor a cordes,0.925,0.28600000000000003,0.0439,0.551,0.147,0.042,0.0932,6
quebec indie,0.29013192000000004,0.5222899999999999,0.7295499999999999,0.13213405700000005,0.17347200000000002,0.053770000000000005,0.407529,3
queens hip hop,0.13551636841578174,0.7257368977030877,0.6885641232196089,0.02184231213591064,0.20718523950516035,0.2538983992166416,0.6180475328244751,2
queercore,0.17266583333333335,0.5855000000000001,0.9050833333333336,0.2755580716666666,0.16110833333333333,0.06269166666666666,0.6602916666666667,2
quiet storm,0.31255683440021925,0.6335383312303872,0.5417370552256746,0.033683725556526385,0.1699476279825878,0.06473668761734429,0.6029874824591203,3
quran,0.9620000000000001,0.4525,0.2505,6.65e-05,0.193,0.21965,0.5920000000000001,1
r&b,0.2298206682455057,0.6647500969735416,0.5841907588685806,0.013135274549062676,0.16711134289059634,0.10849934530519696,0.5306393141000519,3
r&b en espanol,0.2748307692307692,0.7450153846153846,0.6417846153846154,0.002416046153846154,0.11716538461538463,0.15741307692307693,0.5378461538461539,2
rabindra sangeet,0.929817713756173,0.4438631963660893,0.22934089247649425,0.22995065319441005,0.16248826203059494,0.05318401388196252,0.4104271417885032,1
radio symphony,0.933912608225108,0.3034456349206349,0.1667633170995671,0.5176926185660173,0.17083152958152958,0.04973876262626262,0.18710234487734487,6
ragtime,0.9164966909462464,0.5914628668887614,0.3492390671825593,0.5412294782228546,0.2376773115304414,0.08242539822412219,0.7082733382796754,7
rai,0.244,0.72,0.635,5.14e-06,0.11900000000000001,0.0403,0.484,2
ranchera,0.5354685446981465,0.5963387369843164,0.456028406357479,0.02190408168965145,0.18792339889267706,0.052942551982987515,0.6837363560534506,4
rap,0.14829979719203118,0.7235462346547371,0.6645124883320618,0.01379100208696974,0.2028573974058064,0.20744528207044435,0.5458492632951372,2
rap chileno,0.03699,0.7485,0.685,0.00025611,0.1866,0.05995,0.7384999999999999,2
rap conciencia,0.3395847222222222,0.6683611111111111,0.6944166666666667,0.028879410694444437,0.29209722222222223,0.21544444444444447,0.6349166666666668,2
rap conscient,0.17734095238095238,0.7001428571428571,0.6627142857142857,7.151142857142859e-05,0.18315952380952386,0.14207619047619047,0.5410476190476191,2
rap cristiano,0.469395238095238,0.5366380952380952,0.5214380952380953,3.7571428571428575e-06,0.21760571428571426,0.035398095238095235,0.3699523809523809,8
rap dominicano,0.124896875,0.8353124999999999,0.6336979166666666,0.022633206770833345,0.14656354166666669,0.10968541666666666,0.5599479166666667,2
rap kreyol,0.06601444444444445,0.7523555555555556,0.6324666666666666,0.18834219333333327,0.11162888888888887,0.1253288888888889,0.6382444444444444,2
rap latina,0.22266306087050208,0.7430956582633055,0.6843960461107521,0.022956831627343244,0.1964564641241112,0.15094504309416076,0.5928937244128422,2
rap metal,0.04496768446978824,0.5017026518385727,0.8826144561498194,0.10283632535956562,0.2224245366985016,0.11298423718154264,0.4433000331917389,9
rap napoletano,0.9715,0.3125,0.18325,0.0051249416666666655,0.240125,0.044833333333333336,0.2155,5
rap rock,0.03886555503625136,0.5256559605079261,0.8670741352908584,0.06767801490936935,0.2186183083770284,0.10025386809119392,0.4723236904066045,9
rare groove,0.3024859930555556,0.5492222222222222,0.64109375,0.3577722913194445,0.16866354166666667,0.06255243055555555,0.7034833333333333,2
rave,0.06386762345301758,0.6010975553857907,0.8210336898395721,0.37394430448739496,0.18351615737203966,0.11640488158899925,0.4362312452253629,9
reading,0.7350497247706421,0.5470432110091743,0.2925309816513762,0.003344273834862386,0.2610092385321101,0.5486618348623853,0.4692652293577981,1
reading indie,0.1281043422,0.31176000000000004,0.7034060000000001,0.5461159999999999,0.23352199999999998,0.042356000000000005,0.31537,0
rebel blues,0.13514547678571429,0.5660119047619048,0.7166904761904762,0.03660146708333333,0.15789047619047622,0.05793630952380952,0.463154761904762,2
rebetiko,0.9597698796620124,0.5338610986034314,0.3764178041332626,0.3364127072629875,0.1932185263194773,0.0532178752656687,0.7163065143960455,1
recorder,0.9540000000000001,0.618,0.124,0.546,0.142,0.0344,0.491,7
red dirt,0.2150019075549451,0.5491785256410256,0.6282499732905984,0.005173230748588218,0.2162107848748474,0.034330168269230764,0.4867978975885226,2
redneck,0.1626910330204394,0.6585550869586035,0.6899029116852915,0.00937828608864616,0.18594323285534176,0.09379176631481352,0.5577714490479402,2
reggae,0.2245426813981984,0.7485526852265859,0.5257916648878208,0.08558271706971309,0.15433295372145914,0.13749653802866074,0.7429604336881561,2
reggae en espanol,0.2077380536130536,0.7355811188811188,0.6547728438228438,0.00015078753030303032,0.25132470862470857,0.09416748251748253,0.7515368298368298,2
reggae fusion,0.147947740273864,0.705259162115797,0.6639683810542125,0.02841959770546138,0.16173890068293675,0.15113342743727412,0.6653521198636734,2
reggae rock,0.16980461192141194,0.7251294180996307,0.5886917128084682,0.025067646723571643,0.1653704772798124,0.08185952658157446,0.6913581903911689,2
reggaeton,0.22808844434507106,0.7372533040090895,0.72164484811322,0.029699592262610236,0.20211638005125665,0.1317489998912514,0.6398880677449889,2
reggaeton chileno,0.41100000000000003,0.8759999999999999,0.568,0.00274,0.187,0.0533,0.593,2
reggaeton flow,0.2420969449242729,0.7376154759485987,0.7042319890618918,0.05027029292651269,0.19505109103578167,0.14334972116786998,0.6185720065026887,2
regional mexican,0.3725019611114918,0.6809894046884871,0.6242424557258989,0.014569293432379438,0.15489259242814302,0.06483683501893509,0.8082544945497263,2
regional mexican pop,0.41872830819099705,0.7078857317949251,0.6433483512549797,0.020539994846379167,0.15977146593058605,0.06116217987765295,0.8171623774188337,2
relaxative,0.1995555555555556,0.7273333333333332,0.6903333333333334,0.0,0.26322222222222225,0.0702888888888889,0.7297777777777777,2
renaissance,0.9855833333333331,0.3606666666666665,0.12124166666666668,0.5532771833333334,0.13236083333333334,0.08759083333333334,0.299915,6
retro electro,0.10578044615384616,0.534,0.721,0.3089043453846153,0.15613846153846156,0.045753846153846166,0.4571461538461538,9
retro metal,0.11505285714285715,0.4612142857142857,0.7182142857142857,0.4474112857142857,0.10479285714285716,0.04868571428571429,0.4098571428571428,9
retro soul,0.2552428571428572,0.6352333333333334,0.6408285714285713,0.03184209333333333,0.12727142857142856,0.04691380952380952,0.690552380952381,3
rhode island indie,0.24876103000000005,0.5056666666666667,0.7284166666666667,0.4392983708333333,0.14835833333333334,0.05820833333333333,0.5816666666666667,0
rhythm and blues,0.6369206519050686,0.5688393871116216,0.4787128041194331,0.028766797831964976,0.1957271836294611,0.06213455175542505,0.7129339922618507,4
riddim,0.13381727272727273,0.6571818181818181,0.737090909090909,2.6345454545454548e-06,0.15683636363636366,0.2005545454545455,0.745909090909091,2
rif,0.58,0.465,0.5243333333333333,5.28e-06,0.28531666666666666,0.043733333333333325,0.5123333333333334,8
rio de la plata,0.589,0.4920000000000001,0.3720000000000001,5.75e-06,0.11,0.0359,0.545,4
riot grrrl,0.08788934061111113,0.5087215277777778,0.8159246527777777,0.2592046247222223,0.14292368055555552,0.07491652777777777,0.6512628472222222,2
ritmo kombina,0.21600000000000005,0.767,0.643,0.00010400000000000001,0.0806,0.10099999999999999,0.536,2
rochester mn indie,0.1135969,0.6373333333333334,0.6713333333333334,0.5453338633333334,0.2796666666666667,0.03933333333333334,0.5191333333333333,0
rochester ny indie,0.0145618,0.7905,0.6845,0.023048000000000003,0.1149,0.04224,0.7977000000000001,2
rock,0.17508771568904252,0.4998639743950794,0.6951417971697318,0.08811394862874113,0.21181606101919648,0.06375070533792287,0.5179664394165212,3
rock alternatif francais,0.737,0.672,0.721,0.0383,0.122,0.0622,0.7979999999999999,4
rock alternativo brasileiro,0.5785,0.5842499999999999,0.6685,0.2396625,0.21345,0.037525,0.7877500000000001,4
rock andaluz,0.21645,0.53575,0.7565,0.001225,0.32559999999999995,0.148075,0.7355,3
rock chapin,0.622,0.591,0.672,0.0,0.11199999999999999,0.0375,0.267,3
rock cristiano,0.26154749507936503,0.4886746031746031,0.5847097222222222,0.000714964527777778,0.2810910714285714,0.033752619047619045,0.2831761706349207,3
rock drums,0.2499688165024631,0.5573067708333334,0.6199828971674877,0.16584531360609095,0.1802481681034483,0.05476786458333333,0.6335896628694582,2
rock en espanol,0.22558582722196596,0.6052156159478724,0.6502374579597336,0.0249281287626548,0.1956181171101301,0.05911350569482029,0.5993389054531543,3
rock gaucho,0.30382725,0.5183923809523809,0.6505625238095237,0.00623967969047619,0.1886580238095238,0.13802550000000002,0.6341899999999999,3
rock nacional,0.279638165945166,0.5439674603174603,0.5115591378066378,0.04663456864808802,0.1987514231601732,0.06587799603174603,0.4986560966810966,3
rock nacional brasileiro,0.35931008794871794,0.5645922527472527,0.7059770879120879,0.03079667161868132,0.2154030750915751,0.1371749230769231,0.6981460256410256,3
rock steady,0.3499553326138221,0.7462947976828839,0.4958671144721761,0.1247799695667884,0.15183055638097606,0.10987484623721046,0.7941327391789742,2
rock urbano mexicano,0.11558295894996475,0.4826934460887948,0.723696088794926,0.013128093367688515,0.1795231677237491,0.07885781360112755,0.4793908210007047,9
rock-and-roll,0.5298618953064683,0.5500045348701538,0.5460582380409468,0.050488971738475136,0.20498568111421533,0.05666698943060953,0.6952587200061529,4
rockabilly,0.5033414103187257,0.5585281390478373,0.6082150011401313,0.06164580856708433,0.20889644762529425,0.05877956521041501,0.7310908781339037,4
rockabilly en espanol,0.6019166666666665,0.48063888888888895,0.6987777777777778,0.0007919597222222223,0.2949305555555555,0.04706944444444445,0.8306388888888889,4
roda de samba,0.49200000000000005,0.68475,0.39775,9.45e-06,0.3234,0.07339999999999999,0.6447499999999999,4
romanian folk,0.856125,0.374625,0.265125,0.7101249999999999,0.10505,0.045187500000000005,0.08938750000000001,6
romanian hip hop,0.4869999999999999,0.7239999999999999,0.5456666666666666,0.0,0.17743333333333333,0.053233333333333334,0.8846666666666666,4
romanian pop,0.14159166666666667,0.6597500000000001,0.7899166666666667,0.0042166666666666654,0.08670833333333333,0.08355,0.5394583333333334,2
romanian rock,0.7685967592592593,0.4846692307692307,0.3761616452991453,0.11632512056944445,0.2158927670940171,0.07276457264957266,0.4714827065527065,8
romantico,0.6386734523809524,0.5383154761904761,0.4378384920634921,0.5604625437202381,0.21102976190476194,0.041766071428571416,0.546265873015873,7
roots americana,0.3387030162037037,0.5647967592592593,0.5665574074074072,0.016050200289351852,0.19944118055555554,0.038191851851851866,0.5668303240740742,3
roots reggae,0.19039717369027456,0.7434492832499772,0.5516168785109641,0.07564752933491138,0.15355773292299849,0.15044547640700168,0.7479116659304049,2
roots rock,0.3541078394707511,0.54331022018801,0.5534184496140995,0.062094279982154235,0.20783801562568704,0.0503246620613675,0.5811396998731048,3
roots worship,0.4583381470458554,0.4725896825396826,0.4418075947971781,0.0037040528519620814,0.15898262786596126,0.03999533950617284,0.3099570965608465,8
rosary,0.8517297979797981,0.25663383838383835,0.18004242424242428,0.07440427944444446,0.153720202020202,0.034606313131313134,0.25125858585858585,5
rumba,0.6223195963541666,0.5609172676282049,0.5904282051282053,0.6469849861300081,0.17697309795673075,0.054930322516025636,0.6253406650641025,7
rumba congolaise,0.294,0.535,0.5870000000000001,0.025,0.136,0.128,0.826,2
rune folk,0.5524222222222223,0.4391111111111111,0.3908666666666667,0.3973832222222222,0.2634444444444444,0.07692222222222223,0.3668888888888889,8
russian alternative,0.0259,0.386,0.7959999999999999,0.0,0.124,0.0413,0.635,2
russian ccm,0.13958307142857146,0.3778214285714286,0.5335,0.00011959642857142856,0.3210357142857143,0.03136428571428572,0.18614285714285708,3
russian chanson,0.6123380952380951,0.6115476190476191,0.35454761904761906,0.05369078571428571,0.18083809523809524,0.0410452380952381,0.5626666666666668,4
russian contemporary classical,0.622,0.44299999999999995,0.127,0.23,0.6920000000000001,0.0952,0.109,8
russian dance,0.00561,0.653,0.945,0.915,0.439,0.0959,0.326,0
russian folk,0.7551433333333334,0.4336566666666668,0.3788188888888889,0.07444800344444445,0.16442544444444446,0.04514466666666666,0.4649827777777778,8
russian hip hop,0.0272,0.358,0.8545,0.00274,0.235,0.04315,0.4645,9
russian metal,0.0259,0.386,0.7959999999999999,0.0,0.124,0.0413,0.635,2
russian modern classical,0.9230771674003424,0.3552453781209009,0.17098493779458193,0.589194344343138,0.2101029958980858,0.0490974922741724,0.221942772849552,6
russian pop,0.5052528571428571,0.5511785714285715,0.4706835714285714,0.03477857142857143,0.20804785714285715,0.04834214285714285,0.52965,4
russian post-punk,0.3109047619047619,0.6262142857142857,0.7738809523809524,0.4250241190476191,0.2328380952380952,0.045478571428571424,0.7090000000000001,0
russian punk,0.35679366071428564,0.5066428571428572,0.5518303571428571,0.022069682142857143,0.18483928571428576,0.04834196428571429,0.489625,3
russian rock,0.3905665873015873,0.5160436507936508,0.5323797619047618,0.02043310634920635,0.18115992063492067,0.051145634920634925,0.50925,3
russian romanticism,0.9080283755064392,0.2796305121586546,0.16117830475193454,0.6291507786270302,0.1779581774671488,0.043973992724100436,0.17628996132720093,6
russian shoegaze,0.502,0.655,0.653,0.75,0.0781,0.0278,0.732,7
rva indie,0.26899999999999996,0.759,0.684,0.0,0.13,0.0315,0.759,2
rwandan traditional,0.9940000000000001,0.26625,0.0316,0.36525,0.11225,0.059325,0.23199999999999998,5
ryukyu ongaku,0.9795,0.4055,0.1921,0.08950058,0.1185,0.03735,0.35950000000000004,5
sacramento indie,0.08794138426173535,0.4976811713191024,0.7867740156228008,0.12102431779479765,0.1790658461698856,0.058017549977845535,0.4917300456121146,9
sacred steel,0.187875,0.57525,0.84175,1.9725e-05,0.371875,0.1056,0.5882499999999999,2
salsa,0.5344152425388177,0.6394784275995026,0.6536863741756412,0.024340359429575974,0.1852148758738938,0.053632350294530326,0.8206581312738017,4
salsa choke,0.32602261904761903,0.7169880952380953,0.6826666666666666,0.014191720773809528,0.2663642857142857,0.17406130952380952,0.6333214285714286,2
salsa colombiana,0.3837735164835165,0.6492064102564102,0.7291470695970695,0.009756520470695971,0.18676369963369968,0.04113668498168498,0.8106569597069597,2
salsa cubana,0.252,0.789,0.727,1.04e-05,0.0676,0.0578,0.961,2
salsa international,0.6305534624339135,0.6340004683229093,0.6246355890236259,0.036279029932611694,0.2034602354172756,0.050229157343323186,0.8337767601232,4
salsa peruana,0.2757709803921569,0.6100901960784313,0.6744117647058824,0.0005885535294117648,0.16433254901960784,0.06835058823529412,0.7443960784313726,3
salsa puertorriquena,0.5233956626415183,0.6483048337030664,0.6563421670083951,0.02238210198344721,0.17415155351666364,0.054423453391676535,0.7976235773775451,4
salsa venezolana,0.4806124447916666,0.5287652777777777,0.665424074074074,0.1492163501851852,0.15701099537037042,0.049677893518518534,0.7084658564814815,3
samba,0.6042705132691744,0.5811772433624531,0.4758525820618468,0.13177304169468124,0.1977585192865448,0.07232506386376916,0.6622916926724178,4
samba de roda,0.6890934343434343,0.5395479797979799,0.2993113636363636,0.014117713813131316,0.17009532828282828,0.0822304292929293,0.4964356060606061,4
samba-enredo,0.29237500000000005,0.6078749999999999,0.598375,0.0005549375,0.144925,0.1401375,0.84475,2
samba-rock,0.6215270467836257,0.5843980994152047,0.5719165204678363,0.020720832055555558,0.17032225146198832,0.06069688596491229,0.6869619883040937,4
samoan pop,0.6579999999999999,0.775,0.493,0.0,0.38799999999999996,0.0989,0.764,4
san antonio indie,0.547,0.5770000000000001,0.521,0.00033999999999999997,0.128,0.0289,0.583,4
san diego indie,0.12380429444444445,0.5440555555555555,0.7156388888888889,0.3782580208333333,0.2365833333333333,0.07885,0.3935083333333334,9
san diego rap,0.20387222222222226,0.7979777777777778,0.6059388888888889,0.004444771777777778,0.28400166666666665,0.16879277777777776,0.4583111111111111,2
san marcos tx indie,0.4798875555555555,0.4936111111111112,0.6097833333333332,0.09121275644444443,0.2328644444444445,0.05078111111111111,0.4930999999999999,3
sandalwood,0.9525,0.533875,0.3954625000000001,0.2362875,0.15025,0.0635,0.6387499999999999,1
sarod,0.9592,0.35050000000000003,0.3003,0.6446000000000001,0.15175999999999998,0.054439999999999995,0.35450000000000004,6
saskatchewan indie,0.5165595238095239,0.5300833333333334,0.35967857142857146,0.1352927380952381,0.10667261904761904,0.041728571428571434,0.4999642857142858,4
scandinavian r&b,0.348575,0.68325,0.4235,0.033915825,0.108025,0.109075,0.37775,2
scandipop,0.3107804047619047,0.6468979166666665,0.5571270833333334,0.062498489238095235,0.16166895833333333,0.06488824404761905,0.4303414285714286,3
schlager,0.42100000000000004,0.51,0.47100000000000003,0.0010875,0.25225000000000003,0.0336,0.40575,8
scorecore,0.6073774999336615,0.3198716180808844,0.34393469374656765,0.696348851022724,0.15027165499002718,0.04869601537383684,0.20042242286029274,6
scottish electronic,0.30512602,0.6062310000000001,0.725903,0.238556835,0.1344575,0.0994685,0.4987800000000001,3
scottish fiddle,0.4773333333333333,0.2733333333333333,0.335,0.2993666666666666,0.22399999999999998,0.0387,0.266,8
scottish folk,0.5577777777777778,0.36522222222222217,0.34650000000000003,0.20256687888888888,0.1542666666666667,0.03768888888888889,0.2998888888888889,8
scottish hip hop,0.598,0.711,0.7609999999999999,0.127,0.134,0.233,0.526,3
scottish indie,0.18547972067853752,0.4322761633428301,0.7418830009496676,0.2502081772269706,0.23213426400759735,0.05552443447293446,0.531722423551757,2
scottish metal,0.0002341125,0.483875,0.951375,2.366e-05,0.24165,0.0608875,0.6308750000000001,2
scottish new wave,0.12436811179947267,0.581677796505695,0.6915889295889297,0.10960066354846842,0.1764577829980004,0.04677185017076321,0.6391540562899258,2
scottish rock,0.17337966522024986,0.5202363905325444,0.7336698060486521,0.09570204799556213,0.2281499506903353,0.05242266436554898,0.6036894806048653,2
scottish singer-songwriter,0.45626265993266,0.567128787878788,0.5570382154882155,0.04351344364478115,0.12507264309764307,0.04569503367003367,0.5367050505050505,3
scratch,0.20704888888888887,0.6461111111111111,0.672,0.0014426555555555555,0.1713888888888889,0.20653333333333326,0.5686666666666667,2
scream rap,0.07876666666666668,0.7066666666666667,0.7963333333333334,0.001410923333333333,0.379,0.2533333333333333,0.514,2
screamo,0.07014418246214746,0.4326610477386321,0.8443277140836927,0.05314631726186634,0.21508191383105532,0.08963647132093598,0.4007107081582543,9
seattle indie,0.2990797142857143,0.5104625850340136,0.5648136054421767,0.07799377129251701,0.17388299319727893,0.04173197278911565,0.40818299319727896,3
second line,0.29221666666666674,0.6644,0.7107833333333333,0.18194549999999998,0.22023,0.1937616666666667,0.7455333333333333,2
sefardi,0.2985,0.5335000000000001,0.7505,0.0,0.07675000000000001,0.04715,0.7935,3
semba,0.696,0.511,0.369,7.42e-05,0.364,0.055,0.354,8
serialism,0.8959571256038646,0.2803557971014493,0.142591672705314,0.6246680339613527,0.15699057971014493,0.046350060386473435,0.1993622584541063,6
sertanejo,0.5100153153153153,0.6216554319024907,0.5515317859035507,0.12871225003709594,0.2115239003709592,0.055037419183889776,0.7139993110757817,4
sertanejo pop,0.7035645645645645,0.6607807807807808,0.4300578978978978,0.29480751021021023,0.1617021021021021,0.11243093093093093,0.653984984984985,1
sertanejo tradicional,0.707715873015873,0.6194857142857142,0.4149657142857143,0.13879374730158728,0.16067142857142858,0.07089984126984128,0.6827984126984126,4
sertanejo universitario,0.4931846054325002,0.6348145092460882,0.5939407207207208,0.11595186380512094,0.24412426674795096,0.06199338007180113,0.7101654236943711,4
sevdah,0.2275083333333333,0.5730000000000001,0.6350416666666667,5.360833333333333e-06,0.24994166666666665,0.036366666666666665,0.6546666666666667,3
sevillanas,0.488,0.687,0.39899999999999997,0.0,0.381,0.0323,0.446,4
shaabi,0.0939,0.725,0.594,0.0,0.22,0.0496,0.25,2
shabad,0.992,0.45425,0.17185,0.5517500000000001,0.21725,0.07515000000000001,0.49775,7
shakuhachi,0.75135,0.32436,0.237861,0.4245499999999999,0.09636,0.04689,0.40268000000000004,7
shamanic,0.7401904761904762,0.3736210317460317,0.22387156349206347,0.4183871061904763,0.14162539682539682,0.05335134920634922,0.24848587301587305,7
shanty,0.8710416666666667,0.6621666666666667,0.2489416666666667,0.0,0.23071666666666665,0.2569333333333333,0.6745833333333334,1
sheffield indie,0.1118549594848485,0.4033015151515151,0.6559063636363636,0.04667825206060607,0.19002142424242424,0.04651918181818182,0.4769631515151514,2
shibuya-kei,0.2737033266774892,0.6188600974025974,0.5664555898268399,0.311872971071158,0.18331707575757575,0.06084148214285714,0.6053405519480519,0
shimmer pop,0.17045659268407,0.5841029308099308,0.7132306121286122,0.1099993005721856,0.1839996301587302,0.05432671676841678,0.4862967985347985,3
shimmer psych,0.1104,0.63,0.623,0.25807546666666664,0.1741,0.0818,0.5966666666666667,2
shiver pop,0.25607622094508303,0.5162201787994891,0.5877936143039592,0.15046236358109835,0.1468854916985952,0.06562490421455937,0.40265614303959135,3
shoegaze,0.19544124047992234,0.4023913432703795,0.6324939067457036,0.4563427238779456,0.18601152919998168,0.0415245113833747,0.38564313160555097,0
show tunes,0.5681778030574516,0.5506549247819545,0.4635927556061378,0.006262967677587892,0.2069279160016868,0.15836942934864687,0.4940233601790042,4
shred,0.08837568998917747,0.43049891774891774,0.817090800865801,0.4681068237445887,0.21367161255411254,0.07629961038961039,0.4310844696969696,9
singaporean mandopop,0.6142000000000001,0.564961111111111,0.4657500000000001,2.5713333333333337e-06,0.17079166666666667,0.03281222222222222,0.33511111111111114,8
singaporean pop,0.6142000000000001,0.564961111111111,0.4657500000000001,2.5713333333333337e-06,0.17079166666666667,0.03281222222222222,0.33511111111111114,8
singaporean singer-songwriter,0.3206,0.4828,0.546,7.714000000000001e-06,0.22600000000000006,0.030920000000000007,0.3770000000000001,3
singer-songwriter,0.5129930724421002,0.5361767869791519,0.4244051701536185,0.04203200656721177,0.18272916075787224,0.053988026688951085,0.4835792879205662,4
singing bowl,0.9545,0.09895,0.0028250000000000003,0.9705,0.1125,0.057,0.02745,6
sitar,0.7482019607843137,0.3993058823529412,0.2604316666666667,0.4488958696078431,0.13628607843137255,0.05919058823529411,0.4419303921568627,7
ska,0.1972638500138928,0.6407470759542812,0.6581505176324841,0.0971650495205074,0.18818340693389288,0.10217751764593083,0.7347364649433047,2
ska argentino,0.11176484092261904,0.6757475217490843,0.672098039720696,0.016404246990441847,0.1892648380265568,0.05614442107371795,0.6973911129235347,2
ska jazz,0.3605,0.647,0.5075,0.241085,0.128075,0.17322500000000002,0.7829999999999999,2
ska mexicano,0.08512867873172103,0.5765849760967379,0.8035953599550056,0.06664420128708523,0.18137027769966246,0.08925177059898763,0.6754383717660293,2
ska punk,0.06832505374501671,0.5042311875225983,0.8523890656052858,0.04801656532309,0.2408188204691924,0.09332222928164413,0.6431441793110056,2
ska revival,0.2469782888538748,0.6989791468253967,0.6140678256302522,0.15495219313962422,0.17270905602240896,0.08989840359477125,0.8367241258169935,2
skate punk,0.03330022762201374,0.4462906913507169,0.8901746591436006,0.036169452593742976,0.2413363315723876,0.09052424250401077,0.5775905638531438,9
skiffle,0.748,0.5395,0.486,0.0,0.21055,0.0388,0.5,1
skramz,0.7809999999999999,0.506,0.0971,0.0,0.128,0.205,0.214,5
sky room,0.0435,0.51,0.831,3.14e-06,0.34600000000000003,0.0606,0.376,9
slack-key guitar,0.760579,0.5250666666666667,0.2937288888888889,0.2087071392222222,0.15052777777777776,0.044372722222222216,0.4134377777777779,8
slam poetry,0.32717777777777785,0.6204722222222222,0.7312222222222222,0.05516771791666666,0.17175833333333335,0.1264097222222222,0.48575,3
slamming deathcore,3.48e-06,0.161,0.976,0.446,0.0915,0.0913,0.24100000000000002,0
slavic folk metal,8.08e-05,0.262,0.9279999999999999,4.760000000000001e-05,0.195,0.0894,0.5329999999999999,9
slayer,0.0029799223076923077,0.4590961538461539,0.9029230769230769,0.17455785923076927,0.18410576923076924,0.07333269230769231,0.370621153846154,9
slc indie,0.3422175,0.30350000000000005,0.44325,0.30591644999999995,0.10603333333333333,0.04189166666666667,0.2809,8
